1851.9,2883.7,102.5,2062.0,1851.9,2883.7,102.5,0.0
1852.1,2883.6,102.5,2098.5,1851.9,2883.7,102.5,0.3
1851.8,2884.5,102.6,2094.6,1852.1,2883.6,102.5,0.9
1851.9,2882.5,102.5,2062.8,1851.8,2884.5,102.6,2.0
1851.6,2883.0,102.5,2062.3,1851.6,2883.0,102.5,0.0
1852.2,2883.9,102.6,2075.8,1851.6,2883.0,102.5,1.1
1852.3,2883.1,102.5,2084.8,1852.2,2883.9,102.6,0.8
1852.1,2883.0,102.5,2062.4,1852.3,2883.1,102.5,0.2
1851.6,2884.4,102.2,2013.9,1851.6,2884.4,102.2,0.0
1850.9,2947.8,103.0,11445.9,1851.6,2884.4,102.2,63.4
1852.3,3003.4,103.3,935.1,1850.9,2947.8,103.0,55.6
1841.4,2958.1,103.5,1886.5,1852.3,3003.4,103.3,46.5
1854.5,2865.1,108.5,13180.1,1854.5,2865.1,108.5,0.0
1880.7,2720.7,109.3,160234.0,1854.5,2865.1,108.5,146.8
1909.6,2805.1,115.6,16638.0,1880.7,2720.7,109.3,89.3
1855.2,2682.8,123.3,66977.7,1909.6,2805.1,115.6,133.9
1870.7,2692.8,147.3,22168.0,1870.7,2692.8,147.3,0.0
1921.2,2808.9,161.4,150216.6,1870.7,2692.8,147.3,126.6
1891.2,2838.4,162.4,39666.9,1921.2,2808.9,161.4,42.1
1839.3,2718.0,154.8,41932.3,1891.2,2838.4,162.4,131.1
1838.0,2859.8,163.3,30451.6,1838.0,2859.8,163.3,0.0
1770.4,2857.1,168.2,19303.7,1838.0,2859.8,163.3,67.6
1750.7,2901.8,180.9,17913.5,1770.4,2857.1,168.2,48.8
1751.3,2900.5,180.5,12196.9,1750.7,2901.8,180.9,1.4
1714.8,2903.1,180.0,23872.1,1714.8,2903.1,180.0,0.0
1548.7,2997.2,188.2,45200.4,1714.8,2903.1,180.0,190.9
1451.0,2980.0,187.4,21589.4,1548.7,2997.2,188.2,99.2
1356.7,2969.1,187.4,25422.1,1451.0,2980.0,187.4,95.0
1266.5,2921.1,184.7,21115.6,1266.5,2921.1,184.7,0.0
1169.0,2903.9,185.4,44092.4,1266.5,2921.1,184.7,99.0
1067.5,2891.6,187.6,42403.3,1169.0,2903.9,185.4,102.3
1003.4,2979.5,185.0,41440.4,1067.5,2891.6,187.6,108.8
1001.8,2997.4,172.5,39135.6,1001.8,2997.4,172.5,0.0
992.3,2917.1,149.9,37949.9,1001.8,2997.4,172.5,80.9
927.6,2864.3,122.3,18637.0,992.3,2917.1,149.9,83.5
906.0,2931.5,120.6,9515.4,927.6,2864.3,122.3,70.5
882.5,3039.9,120.2,8666.7,882.5,3039.9,120.2,0.0
