2827.5,4101.5,175.9,182984.3,2827.5,4101.5,175.9,0.0
2827.8,4101.0,175.8,215728.4,2827.5,4101.5,175.9,0.6
2828.0,4101.6,175.9,199253.4,2827.8,4101.0,175.8,0.7
2823.4,4111.5,176.2,182929.3,2828.0,4101.6,175.9,10.9
2826.9,4100.8,175.8,215686.0,2826.9,4100.8,175.8,0.0
2827.8,4101.6,175.9,198883.3,2826.9,4100.8,175.8,1.2
2816.6,4094.1,175.5,216077.8,2827.8,4101.6,175.9,13.5
2791.0,4117.1,176.4,188119.7,2816.6,4094.1,175.5,34.5
2752.6,4105.2,175.9,159893.0,2752.6,4105.2,175.9,0.0
2683.0,4114.1,176.1,104313.7,2752.6,4105.2,175.9,70.2
2639.3,4101.8,175.4,8919.1,2683.0,4114.1,176.1,45.3
2544.2,4132.5,176.8,106420.6,2639.3,4101.8,175.4,100.0
2488.5,4156.8,177.8,130764.5,2488.5,4156.8,177.8,0.0
2405.3,4164.4,178.3,114299.5,2488.5,4156.8,177.8,83.5
2363.8,4125.4,176.5,5015.3,2405.3,4164.4,178.3,57.0
2283.2,4139.9,176.7,5442.8,2363.8,4125.4,176.5,81.9
2257.6,4145.1,177.8,53321.4,2257.6,4145.1,177.8,0.0
2021.0,4294.8,183.4,258771.5,2257.6,4145.1,177.8,280.0
1373.6,4225.2,207.2,268165.9,2021.0,4294.8,183.4,651.1
1999.1,4160.0,176.0,79012.1,1373.6,4225.2,207.2,628.8
1935.1,4190.4,179.0,71525.4,1935.1,4190.4,179.0,0.0
1851.3,4271.3,185.0,139924.9,1935.1,4190.4,179.0,116.4
1828.2,4080.1,170.5,143439.5,1851.3,4271.3,185.0,192.6
1736.3,4160.5,173.7,290383.4,1828.2,4080.1,170.5,122.1
1617.1,4279.3,178.0,459542.3,1617.1,4279.3,178.0,0.0
1408.5,4349.6,185.0,133935.8,1617.1,4279.3,178.0,220.1
1408.7,4348.9,182.9,254386.8,1408.5,4349.6,185.0,0.7
1398.1,4305.1,181.1,294990.2,1408.7,4348.9,182.9,45.1
1394.5,4344.4,180.7,355936.0,1394.5,4344.4,180.7,0.0
1324.9,4261.0,181.9,401234.6,1394.5,4344.4,180.7,108.6
1212.4,4260.9,187.5,395634.8,1324.9,4261.0,181.9,112.5
1271.3,4304.9,190.8,197857.0,1212.4,4260.9,187.5,73.5
1276.2,4349.3,193.8,346812.5,1276.2,4349.3,193.8,0.0
1186.1,4278.8,197.6,345937.1,1276.2,4349.3,193.8,114.4
1157.2,4255.9,197.7,340344.5,1186.1,4278.8,197.6,36.9
1157.6,4255.6,197.7,357978.4,1157.2,4255.9,197.7,0.5
1212.8,4261.0,192.8,162943.7,1212.8,4261.0,192.8,0.0
1131.7,4318.9,195.2,159951.4,1212.8,4261.0,192.8,99.6
1130.9,4234.4,193.9,152473.0,1131.7,4318.9,195.2,84.5
1048.2,4282.4,197.1,135269.0,1130.9,4234.4,193.9,95.6
1015.4,4251.3,197.6,133899.2,1015.4,4251.3,197.6,0.0
972.0,4234.2,198.4,191065.0,1015.4,4251.3,197.6,46.7
947.8,4220.7,199.2,128431.5,972.0,4234.2,198.4,27.7
910.4,4132.5,203.2,262203.7,947.8,4220.7,199.2,95.8
893.1,4198.5,208.0,140255.8,893.1,4198.5,208.0,0.0
881.8,4226.5,212.1,135929.5,893.1,4198.5,208.0,30.2
892.1,4201.4,214.0,136259.8,881.8,4226.5,212.1,27.2
864.6,4179.4,214.1,139604.3,892.1,4201.4,214.0,35.2
817.0,4145.0,215.3,131638.2,817.0,4145.0,215.3,0.0
806.4,4131.4,216.3,121418.3,817.0,4145.0,215.3,17.3
774.3,4080.0,220.7,135899.9,806.4,4131.4,216.3,60.6
789.6,4030.0,224.5,124203.8,774.3,4080.0,220.7,52.3
769.8,4010.1,231.2,125635.7,769.8,4010.1,231.2,0.0
744.0,3988.3,237.1,124296.2,769.8,4010.1,231.2,33.8
743.4,3989.5,240.2,42020.1,744.0,3988.3,237.1,1.3
731.8,3964.2,242.5,25758.1,743.4,3989.5,240.2,27.8
